,date,new_confirmed,State,Region,categorical_id,day_of_week,categorical_month,days_from_start,week_of_month,categorical_day_of_week,categorical_week,stringency_index,government_response_index,containment_health_index,economic_support_index,new_confirmed_lag_7,stringency_index_lag_7,government_response_index_lag_7,containment_health_index_lag_7,economic_support_index_lag_7,is_holiday,is_holiday_lead_1,is_holiday_lead_2,is_holiday_lag_1,is_holiday_lag_2
441,2021-05-16,35.0,Pennsylvania,PR,43,6,5,441,3,6,3,,,,,59,0,0,0,0,0,0,0,0,0
442,2021-05-17,4.0,Pennsylvania,PR,43,0,5,442,3,0,3,,,,,8,0,0,0,0,0,0,0,0,0
443,2021-05-18,30.0,Pennsylvania,PR,43,1,5,443,3,1,3,,,,,37,0,0,0,0,0,0,0,0,0
444,2021-05-19,52.0,Pennsylvania,PR,43,2,5,444,3,2,3,,,,,59,0,0,0,0,0,0,0,0,0
445,2021-05-20,115.0,Pennsylvania,PR,43,3,5,445,3,3,3,,,,,58,0,0,0,0,0,0,0,0,0
446,2021-05-21,49.0,Pennsylvania,PR,43,4,5,446,4,4,4,,,,,51,0,0,0,0,0,0,0,0,0
447,2021-05-22,65.0,Pennsylvania,PR,43,5,5,447,4,5,4,,,,,76,0,0,0,0,0,0,0,0,0
448,2021-05-23,27.0,Pennsylvania,PR,43,6,5,448,4,6,4,,,,,35,0,0,0,0,0,0,0,0,0
449,2021-05-24,2.0,Pennsylvania,PR,43,0,5,449,4,0,4,,,,,4,0,0,0,0,0,0,0,0,0
450,2021-05-25,40.0,Pennsylvania,PR,43,1,5,450,4,1,4,,,,,30,0,0,0,0,0,0,0,0,0
451,2021-05-26,60.0,Pennsylvania,PR,43,2,5,451,4,2,4,,,,,52,0,0,0,0,0,0,0,0,0
452,2021-05-27,40.0,Pennsylvania,PR,43,3,5,452,4,3,4,,,,,115,0,0,0,0,0,0,0,0,0
453,2021-05-28,35.0,Pennsylvania,PR,43,4,5,453,5,4,5,,,,,49,0,0,0,0,0,0,0,0,0
454,2021-05-29,33.0,Pennsylvania,PR,43,5,5,454,5,5,5,,,,,65,0,0,0,0,0,0,0,0,0
455,2021-05-30,26.0,Pennsylvania,PR,43,6,5,455,5,6,5,,,,,27,0,0,0,0,0,0,0,0,0
456,2021-05-31,6.0,Pennsylvania,PR,43,0,5,456,5,0,5,,,,,2,0,0,0,0,0,0,0,0,0
457,2021-06-01,13.0,Pennsylvania,PR,43,1,6,457,1,1,1,,,,,40,0,0,0,0,0,0,0,0,0
458,2021-06-02,26.0,Pennsylvania,PR,43,2,6,458,1,2,1,,,,,60,0,0,0,0,0,0,0,0,0
459,2021-06-03,32.0,Pennsylvania,PR,43,3,6,459,1,3,1,,,,,40,0,0,0,0,0,0,0,0,0
460,2021-06-04,13.0,Pennsylvania,PR,43,4,6,460,1,4,1,,,,,35,0,0,0,0,0,0,0,0,0
461,2021-06-05,19.0,Pennsylvania,PR,43,5,6,461,1,5,1,,,,,33,0,0,0,0,0,0,0,0,0
462,2021-06-06,29.0,Pennsylvania,PR,43,6,6,462,1,6,1,,,,,26,0,0,0,0,0,0,0,0,0
463,2021-06-07,4.0,Pennsylvania,PR,43,0,6,463,2,0,2,,,,,6,0,0,0,0,0,0,0,0,0
464,2021-06-08,13.0,Pennsylvania,PR,43,1,6,464,2,1,2,,,,,13,0,0,0,0,0,0,0,0,0
465,2021-06-09,12.0,Pennsylvania,PR,43,2,6,465,2,2,2,,,,,26,0,0,0,0,0,0,0,0,0
466,2021-06-10,22.0,Pennsylvania,PR,43,3,6,466,2,3,2,,,,,32,0,0,0,0,0,0,0,0,0
467,2021-06-11,8.0,Pennsylvania,PR,43,4,6,467,2,4,2,,,,,13,0,0,0,0,0,0,0,0,0
468,2021-06-12,18.0,Pennsylvania,PR,43,5,6,468,2,5,2,,,,,19,0,0,0,0,0,0,0,0,0
469,2021-06-13,13.0,Pennsylvania,PR,43,6,6,469,2,6,2,,,,,29,0,0,0,0,0,0,0,0,0
470,2021-06-14,1.0,Pennsylvania,PR,43,0,6,470,3,0,3,,,,,4,0,0,0,0,0,0,0,0,0
471,2021-06-15,8.0,Pennsylvania,PR,43,1,6,471,3,1,3,,,,,13,0,0,0,0,0,0,0,0,0
472,2021-06-16,28.0,Pennsylvania,PR,43,2,6,472,3,2,3,,,,,12,0,0,0,0,0,0,0,0,0
473,2021-06-17,34.0,Pennsylvania,PR,43,3,6,473,3,3,3,,,,,22,0,0,0,0,0,0,0,0,0
474,2021-06-18,10.0,Pennsylvania,PR,43,4,6,474,3,4,3,,,,,8,0,0,0,0,0,0,0,0,0
475,2021-06-19,16.0,Pennsylvania,PR,43,5,6,475,3,5,3,,,,,18,0,0,0,0,0,0,0,0,0
476,2021-06-20,13.0,Pennsylvania,PR,43,6,6,476,3,6,3,,,,,13,0,0,0,0,0,0,0,0,0
477,2021-06-21,1.0,Pennsylvania,PR,43,0,6,477,4,0,4,,,,,1,0,0,0,0,0,0,0,0,0
478,2021-06-22,11.0,Pennsylvania,PR,43,1,6,478,4,1,4,,,,,8,0,0,0,0,0,0,0,0,0
479,2021-06-23,23.0,Pennsylvania,PR,43,2,6,479,4,2,4,,,,,28,0,0,0,0,0,0,0,0,0
480,2021-06-24,21.0,Pennsylvania,PR,43,3,6,480,4,3,4,,,,,34,0,0,0,0,0,0,0,0,0
481,2021-06-25,13.0,Pennsylvania,PR,43,4,6,481,4,4,4,,,,,10,0,0,0,0,0,0,0,0,0
482,2021-06-26,19.0,Pennsylvania,PR,43,5,6,482,4,5,4,,,,,16,0,0,0,0,0,0,0,0,0
483,2021-06-27,3.0,Pennsylvania,PR,43,6,6,483,4,6,4,,,,,13,0,0,0,0,0,0,0,0,0
484,2021-06-28,3.0,Pennsylvania,PR,43,0,6,484,5,0,5,,,,,1,0,0,0,0,0,0,0,0,0
485,2021-06-29,14.0,Pennsylvania,PR,43,1,6,485,5,1,5,,,,,11,0,0,0,0,0,0,0,0,0
486,2021-06-30,18.0,Pennsylvania,PR,43,2,6,486,5,2,5,,,,,23,0,0,0,0,0,0,0,0,0
487,2021-07-01,22.0,Pennsylvania,PR,43,3,7,487,1,3,1,,,,,21,0,0,0,0,0,0,0,0,0
488,2021-07-02,19.0,Pennsylvania,PR,43,4,7,488,1,4,1,,,,,13,0,0,0,0,0,0,0,0,0
489,2021-07-03,14.0,Pennsylvania,PR,43,5,7,489,1,5,1,,,,,19,0,0,0,0,0,0,0,0,0
490,2021-07-04,8.0,Pennsylvania,PR,43,6,7,490,1,6,1,,,,,3,0,0,0,0,0,0,0,0,0
491,2021-07-05,2.0,Pennsylvania,PR,43,0,7,491,1,0,1,,,,,3,0,0,0,0,0,0,0,0,0
492,2021-07-06,10.0,Pennsylvania,PR,43,1,7,492,1,1,1,,,,,14,0,0,0,0,0,0,0,0,0
493,2021-07-07,38.0,Pennsylvania,PR,43,2,7,493,2,2,2,,,,,18,0,0,0,0,0,0,0,0,0
494,2021-07-08,36.0,Pennsylvania,PR,43,3,7,494,2,3,2,,,,,22,0,0,0,0,0,0,0,0,0
495,2021-07-09,41.0,Pennsylvania,PR,43,4,7,495,2,4,2,,,,,19,0,0,0,0,0,0,0,0,0
496,2021-07-10,42.0,Pennsylvania,PR,43,5,7,496,2,5,2,,,,,14,0,0,0,0,0,0,0,0,0
497,2021-07-11,25.0,Pennsylvania,PR,43,6,7,497,2,6,2,,,,,8,0,0,0,0,0,0,0,0,0
498,2021-07-12,12.0,Pennsylvania,PR,43,0,7,498,2,0,2,,,,,2,0,0,0,0,0,0,0,0,0
499,2021-07-13,30.0,Pennsylvania,PR,43,1,7,499,2,1,2,,,,,10,0,0,0,0,0,0,0,0,0
500,2021-07-14,64.0,Pennsylvania,PR,43,2,7,500,3,2,3,,,,,38,0,0,0,0,0,0,0,0,0
501,2021-07-15,69.0,Pennsylvania,PR,43,3,7,501,3,3,3,,,,,36,0,0,0,0,0,0,0,0,0
502,2021-07-16,50.0,Pennsylvania,PR,43,4,7,502,3,4,3,,,,,41,0,0,0,0,0,0,0,0,0
503,2021-07-17,76.0,Pennsylvania,PR,43,5,7,503,3,5,3,,,,,42,0,0,0,0,0,0,0,0,0
504,2021-07-18,43.0,Pennsylvania,PR,43,6,7,504,3,6,3,,,,,25,0,0,0,0,0,0,0,0,0
505,2021-07-19,22.0,Pennsylvania,PR,43,0,7,505,3,0,3,,,,,12,0,0,0,0,0,0,0,0,0
506,2021-07-20,64.0,Pennsylvania,PR,43,1,7,506,3,1,3,,,,,30,0,0,0,0,0,0,0,0,0
507,2021-07-21,161.0,Pennsylvania,PR,43,2,7,507,4,2,4,,,,,64,0,0,0,0,0,0,0,0,0
508,2021-07-22,118.0,Pennsylvania,PR,43,3,7,508,4,3,4,,,,,69,0,0,0,0,0,0,0,0,0
509,2021-07-23,151.0,Pennsylvania,PR,43,4,7,509,4,4,4,,,,,50,0,0,0,0,0,0,0,0,0
510,2021-07-24,152.0,Pennsylvania,PR,43,5,7,510,4,5,4,,,,,76,0,0,0,0,0,0,0,0,0
511,2021-07-25,76.0,Pennsylvania,PR,43,6,7,511,4,6,4,,,,,43,0,0,0,0,0,0,0,0,0
512,2021-07-26,47.0,Pennsylvania,PR,43,0,7,512,4,0,4,,,,,22,0,0,0,0,0,0,0,0,0
513,2021-07-27,73.0,Pennsylvania,PR,43,1,7,513,4,1,4,,,,,64,0,0,0,0,0,0,0,0,0
514,2021-07-28,214.0,Pennsylvania,PR,43,2,7,514,5,2,5,,,,,161,0,0,0,0,0,0,0,0,0
515,2021-07-29,172.0,Pennsylvania,PR,43,3,7,515,5,3,5,,,,,118,0,0,0,0,0,0,0,0,0
516,2021-07-30,261.0,Pennsylvania,PR,43,4,7,516,5,4,5,,,,,151,0,0,0,0,0,0,0,0,0
517,2021-07-31,236.0,Pennsylvania,PR,43,5,7,517,5,5,5,,,,,152,0,0,0,0,0,0,0,0,0
518,2021-08-01,241.0,Pennsylvania,PR,43,6,8,518,1,6,1,,,,,76,0,0,0,0,0,0,0,0,0
519,2021-08-02,77.0,Pennsylvania,PR,43,0,8,519,1,0,1,,,,,47,0,0,0,0,0,0,0,0,0
520,2021-08-03,162.0,Pennsylvania,PR,43,1,8,520,1,1,1,,,,,73,0,0,0,0,0,0,0,0,0
521,2021-08-04,420.0,Pennsylvania,PR,43,2,8,521,1,2,1,,,,,214,0,0,0,0,0,0,0,0,0
522,2021-08-05,354.0,Pennsylvania,PR,43,3,8,522,1,3,1,,,,,172,0,0,0,0,0,0,0,0,0
523,2021-08-06,302.0,Pennsylvania,PR,43,4,8,523,1,4,1,,,,,261,0,0,0,0,0,0,0,0,0
524,2021-08-07,285.0,Pennsylvania,PR,43,5,8,524,2,5,2,,,,,236,0,0,0,0,0,0,0,0,0
525,2021-08-08,296.0,Pennsylvania,PR,43,6,8,525,2,6,2,,,,,241,0,0,0,0,0,0,0,0,0
526,2021-08-09,116.0,Pennsylvania,PR,43,0,8,526,2,0,2,,,,,77,0,0,0,0,0,0,0,0,0
527,2021-08-10,193.0,Pennsylvania,PR,43,1,8,527,2,1,2,,,,,162,0,0,0,0,0,0,0,0,0
528,2021-08-11,397.0,Pennsylvania,PR,43,2,8,528,2,2,2,,,,,420,0,0,0,0,0,0,0,0,0
529,2021-08-12,412.0,Pennsylvania,PR,43,3,8,529,2,3,2,,,,,354,0,0,0,0,0,0,0,0,0
530,2021-08-13,322.0,Pennsylvania,PR,43,4,8,530,2,4,2,,,,,302,0,0,0,0,0,0,0,0,0
531,2021-08-14,438.0,Pennsylvania,PR,43,5,8,531,3,5,3,,,,,285,0,0,0,0,0,0,0,0,0
532,2021-08-15,201.0,Pennsylvania,PR,43,6,8,532,3,6,3,,,,,296,0,0,0,0,0,0,0,0,0
533,2021-08-16,100.0,Pennsylvania,PR,43,0,8,533,3,0,3,,,,,116,0,0,0,0,0,0,0,0,0
534,2021-08-17,113.0,Pennsylvania,PR,43,1,8,534,3,1,3,,,,,193,0,0,0,0,0,0,0,0,0
535,2021-08-18,135.0,Pennsylvania,PR,43,2,8,535,3,2,3,,,,,397,0,0,0,0,0,0,0,0,0
536,2021-08-19,593.0,Pennsylvania,PR,43,3,8,536,3,3,3,,,,,412,0,0,0,0,0,0,0,0,0
537,2021-08-20,562.0,Pennsylvania,PR,43,4,8,537,3,4,3,,,,,322,0,0,0,0,0,0,0,0,0
538,2021-08-21,307.0,Pennsylvania,PR,43,5,8,538,4,5,4,,,,,438,0,0,0,0,0,0,0,0,0
539,2021-08-22,282.0,Pennsylvania,PR,43,6,8,539,4,6,4,,,,,201,0,0,0,0,0,0,0,0,0
540,2021-08-23,58.0,Pennsylvania,PR,43,0,8,540,4,0,4,,,,,100,0,0,0,0,0,0,0,0,0
541,2021-08-24,256.0,Pennsylvania,PR,43,1,8,541,4,1,4,,,,,113,0,0,0,0,0,0,0,0,0
542,2021-08-25,411.0,Pennsylvania,PR,43,2,8,542,4,2,4,,,,,135,0,0,0,0,0,0,0,0,0
543,2021-08-26,346.0,Pennsylvania,PR,43,3,8,543,4,3,4,,,,,593,0,0,0,0,0,0,0,0,0
544,2021-08-27,290.0,Pennsylvania,PR,43,4,8,544,4,4,4,,,,,562,0,0,0,0,0,0,0,0,0
545,2021-08-28,256.0,Pennsylvania,PR,43,5,8,545,5,5,5,,,,,307,0,0,0,0,0,0,0,0,0
546,2021-08-29,224.0,Pennsylvania,PR,43,6,8,546,5,6,5,,,,,282,0,0,0,0,0,0,0,0,0
547,2021-08-30,47.0,Pennsylvania,PR,43,0,8,547,5,0,5,,,,,58,0,0,0,0,0,0,0,0,0
548,2021-08-31,181.0,Pennsylvania,PR,43,1,8,548,5,1,5,,,,,256,0,0,0,0,0,0,0,0,0
549,2021-09-01,196.0,Pennsylvania,PR,43,2,9,549,1,2,1,,,,,411,0,0,0,0,0,0,0,0,0
550,2021-09-02,262.0,Pennsylvania,PR,43,3,9,550,1,3,1,,,,,346,0,0,0,0,0,0,0,0,0
551,2021-09-03,217.0,Pennsylvania,PR,43,4,9,551,1,4,1,,,,,290,0,0,0,0,0,0,0,0,0
552,2021-09-04,274.0,Pennsylvania,PR,43,5,9,552,1,5,1,,,,,256,0,0,0,0,0,0,0,0,0
553,2021-09-05,115.0,Pennsylvania,PR,43,6,9,553,1,6,1,,,,,224,0,0,0,0,0,0,0,0,0
554,2021-09-06,17.0,Pennsylvania,PR,43,0,9,554,1,0,1,,,,,47,0,0,0,0,0,0,0,0,0
555,2021-09-07,125.0,Pennsylvania,PR,43,1,9,555,2,1,2,,,,,181,0,0,0,0,0,0,0,0,0
556,2021-09-08,91.0,Pennsylvania,PR,43,2,9,556,2,2,2,,,,,196,0,0,0,0,0,0,0,0,0
557,2021-09-09,228.0,Pennsylvania,PR,43,3,9,557,2,3,2,,,,,262,0,0,0,0,0,0,0,0,0
558,2021-09-10,122.0,Pennsylvania,PR,43,4,9,558,2,4,2,,,,,217,0,0,0,0,0,0,0,0,0
559,2021-09-11,124.0,Pennsylvania,PR,43,5,9,559,2,5,2,,,,,274,0,0,0,0,0,0,0,0,0
560,2021-09-12,91.0,Pennsylvania,PR,43,6,9,560,2,6,2,,,,,115,0,0,0,0,0,0,0,0,0
561,2021-09-13,14.0,Pennsylvania,PR,43,0,9,561,2,0,2,,,,,17,0,0,0,0,0,0,0,0,0
562,2021-09-14,99.0,Pennsylvania,PR,43,1,9,562,3,1,3,,,,,125,0,0,0,0,0,0,0,0,0
563,2021-09-15,207.0,Pennsylvania,PR,43,2,9,563,3,2,3,,,,,91,0,0,0,0,0,0,0,0,0
564,2021-09-16,98.0,Pennsylvania,PR,43,3,9,564,3,3,3,,,,,228,0,0,0,0,0,0,0,0,0
565,2021-09-17,97.0,Pennsylvania,PR,43,4,9,565,3,4,3,,,,,122,0,0,0,0,0,0,0,0,0
566,2021-09-18,116.0,Pennsylvania,PR,43,5,9,566,3,5,3,,,,,124,0,0,0,0,0,0,0,0,0
567,2021-09-19,54.0,Pennsylvania,PR,43,6,9,567,3,6,3,,,,,91,0,0,0,0,0,0,0,0,0
568,2021-09-20,3.0,Pennsylvania,PR,43,0,9,568,3,0,3,,,,,14,0,0,0,0,0,0,0,0,0
569,2021-09-21,208.0,Pennsylvania,PR,43,1,9,569,4,1,4,,,,,99,0,0,0,0,0,0,0,0,0
570,2021-09-22,2.0,Pennsylvania,PR,43,2,9,570,4,2,4,,,,,207,0,0,0,0,0,0,0,0,0
571,2021-09-23,75.0,Pennsylvania,PR,43,3,9,571,4,3,4,,,,,98,0,0,0,0,0,0,0,0,0
572,2021-09-24,132.0,Pennsylvania,PR,43,4,9,572,4,4,4,,,,,97,0,0,0,0,0,0,0,0,0
573,2021-09-25,70.0,Pennsylvania,PR,43,5,9,573,4,5,4,,,,,116,0,0,0,0,0,0,0,0,0
574,2021-09-26,45.0,Pennsylvania,PR,43,6,9,574,4,6,4,,,,,54,0,0,0,0,0,0,0,0,0
575,2021-09-27,11.0,Pennsylvania,PR,43,0,9,575,4,0,4,,,,,3,0,0,0,0,0,0,0,0,0
576,2021-09-28,95.0,Pennsylvania,PR,43,1,9,576,5,1,5,,,,,208,0,0,0,0,0,0,0,0,0
577,2021-09-29,74.0,Pennsylvania,PR,43,2,9,577,5,2,5,,,,,2,0,0,0,0,0,0,0,0,0
578,2021-09-30,36.0,Pennsylvania,PR,43,3,9,578,5,3,5,,,,,75,0,0,0,0,0,0,0,0,0
579,2021-10-01,73.0,Pennsylvania,PR,43,4,10,579,1,4,1,,,,,132,0,0,0,0,0,0,0,0,0
580,2021-10-02,66.0,Pennsylvania,PR,43,5,10,580,1,5,1,,,,,70,0,0,0,0,0,0,0,0,0
581,2021-10-03,34.0,Pennsylvania,PR,43,6,10,581,1,6,1,,,,,45,0,0,0,0,0,0,0,0,0
582,2021-10-04,17.0,Pennsylvania,PR,43,0,10,582,1,0,1,,,,,11,0,0,0,0,0,0,0,0,0
583,2021-10-05,65.0,Pennsylvania,PR,43,1,10,583,1,1,1,,,,,95,0,0,0,0,0,0,0,0,0
584,2021-10-06,83.0,Pennsylvania,PR,43,2,10,584,1,2,1,,,,,74,0,0,0,0,0,0,0,0,0
585,2021-10-07,66.0,Pennsylvania,PR,43,3,10,585,2,3,2,,,,,36,0,0,0,0,0,0,0,0,0
586,2021-10-08,53.0,Pennsylvania,PR,43,4,10,586,2,4,2,,,,,73,0,0,0,0,0,0,0,0,0
587,2021-10-09,40.0,Pennsylvania,PR,43,5,10,587,2,5,2,,,,,66,0,0,0,0,0,0,0,0,0
588,2021-10-10,47.0,Pennsylvania,PR,43,6,10,588,2,6,2,,,,,34,0,0,0,0,0,0,0,0,0
589,2021-10-11,2.0,Pennsylvania,PR,43,0,10,589,2,0,2,,,,,17,0,0,0,0,0,0,0,0,0
590,2021-10-12,94.0,Pennsylvania,PR,43,1,10,590,2,1,2,,,,,65,0,0,0,0,0,0,0,0,0
591,2021-10-13,38.0,Pennsylvania,PR,43,2,10,591,2,2,2,,,,,83,0,0,0,0,0,0,0,0,0
592,2021-10-14,62.0,Pennsylvania,PR,43,3,10,592,3,3,3,,,,,66,0,0,0,0,0,0,0,0,0
593,2021-10-15,43.0,Pennsylvania,PR,43,4,10,593,3,4,3,,,,,53,0,0,0,0,0,0,0,0,0
594,2021-10-16,57.0,Pennsylvania,PR,43,5,10,594,3,5,3,,,,,40,0,0,0,0,0,0,0,0,0
595,2021-10-17,35.0,Pennsylvania,PR,43,6,10,595,3,6,3,,,,,47,0,0,0,0,0,0,0,0,0
596,2021-10-18,7.0,Pennsylvania,PR,43,0,10,596,3,0,3,,,,,2,0,0,0,0,0,0,0,0,0
597,2021-10-19,61.0,Pennsylvania,PR,43,1,10,597,3,1,3,,,,,94,0,0,0,0,0,0,0,0,0
598,2021-10-20,48.0,Pennsylvania,PR,43,2,10,598,3,2,3,,,,,38,0,0,0,0,0,0,0,0,0
599,2021-10-21,54.0,Pennsylvania,PR,43,3,10,599,4,3,4,,,,,62,0,0,0,0,0,0,0,0,0
600,2021-10-22,66.0,Pennsylvania,PR,43,4,10,600,4,4,4,,,,,43,0,0,0,0,0,0,0,0,0
601,2021-10-23,55.0,Pennsylvania,PR,43,5,10,601,4,5,4,,,,,57,0,0,0,0,0,0,0,0,0
602,2021-10-24,23.0,Pennsylvania,PR,43,6,10,602,4,6,4,,,,,35,0,0,0,0,0,0,0,0,0
603,2021-10-25,14.0,Pennsylvania,PR,43,0,10,603,4,0,4,,,,,7,0,0,0,0,0,0,0,0,0
604,2021-10-26,38.0,Pennsylvania,PR,43,1,10,604,4,1,4,,,,,61,0,0,0,0,0,0,0,0,0
605,2021-10-27,58.0,Pennsylvania,PR,43,2,10,605,4,2,4,,,,,48,0,0,0,0,0,0,0,0,0
606,2021-10-28,64.0,Pennsylvania,PR,43,3,10,606,5,3,5,,,,,54,0,0,0,0,0,0,0,0,0
607,2021-10-29,44.0,Pennsylvania,PR,43,4,10,607,5,4,5,,,,,66,0,0,0,0,0,0,0,0,0
608,2021-10-30,41.0,Pennsylvania,PR,43,5,10,608,5,5,5,,,,,55,0,0,0,0,0,0,0,0,0
609,2021-10-31,14.0,Pennsylvania,PR,43,6,10,609,5,6,5,,,,,23,0,0,0,0,0,0,0,0,0
610,2021-11-01,8.0,Pennsylvania,PR,43,0,11,610,1,0,1,,,,,14,0,0,0,0,0,0,0,0,0
611,2021-11-02,59.0,Pennsylvania,PR,43,1,11,611,1,1,1,,,,,38,0,0,0,0,0,0,0,0,0
612,2021-11-03,45.0,Pennsylvania,PR,43,2,11,612,1,2,1,,,,,58,0,0,0,0,0,0,0,0,0
613,2021-11-04,62.0,Pennsylvania,PR,43,3,11,613,1,3,1,,,,,64,0,0,0,0,0,0,0,0,0
614,2021-11-05,40.0,Pennsylvania,PR,43,4,11,614,1,4,1,,,,,44,0,0,0,0,0,0,0,0,0
615,2021-11-06,63.0,Pennsylvania,PR,43,5,11,615,1,5,1,,,,,41,0,0,0,0,0,0,0,0,0
616,2021-11-07,31.0,Pennsylvania,PR,43,6,11,616,2,6,2,,,,,14,0,0,0,0,0,0,0,0,0
617,2021-11-08,8.0,Pennsylvania,PR,43,0,11,617,2,0,2,,,,,8,0,0,0,0,0,0,0,0,0
618,2021-11-09,59.0,Pennsylvania,PR,43,1,11,618,2,1,2,,,,,59,0,0,0,0,0,0,0,0,0
619,2021-11-10,60.0,Pennsylvania,PR,43,2,11,619,2,2,2,,,,,45,0,0,0,0,0,0,0,0,0
620,2021-11-11,43.0,Pennsylvania,PR,43,3,11,620,2,3,2,,,,,62,0,0,0,0,0,0,0,0,0
621,2021-11-12,80.0,Pennsylvania,PR,43,4,11,621,2,4,2,,,,,40,0,0,0,0,0,0,0,0,0
622,2021-11-13,0.0,Pennsylvania,PR,43,5,11,622,2,5,2,,,,,63,0,0,0,0,0,0,0,0,0
623,2021-11-14,30.0,Pennsylvania,PR,43,6,11,623,3,6,3,,,,,31,0,0,0,0,0,0,0,0,0
624,2021-11-15,23.0,Pennsylvania,PR,43,0,11,624,3,0,3,,,,,8,0,0,0,0,0,0,0,0,0
625,2021-11-16,74.0,Pennsylvania,PR,43,1,11,625,3,1,3,,,,,59,0,0,0,0,0,0,0,0,0
626,2021-11-17,59.0,Pennsylvania,PR,43,2,11,626,3,2,3,,,,,60,0,0,0,0,0,0,0,0,0
627,2021-11-18,36.0,Pennsylvania,PR,43,3,11,627,3,3,3,,,,,43,0,0,0,0,0,0,0,0,0
628,2021-11-19,41.0,Pennsylvania,PR,43,4,11,628,3,4,3,,,,,80,0,0,0,0,0,0,0,0,0
629,2021-11-20,0.0,Pennsylvania,PR,43,5,11,629,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
630,2021-11-21,40.0,Pennsylvania,PR,43,6,11,630,4,6,4,,,,,30,0,0,0,0,0,0,0,0,0
631,2021-11-22,18.0,Pennsylvania,PR,43,0,11,631,4,0,4,,,,,23,0,0,0,0,0,0,0,0,0
632,2021-11-23,51.0,Pennsylvania,PR,43,1,11,632,4,1,4,,,,,74,0,0,0,0,0,0,0,0,0
633,2021-11-24,39.0,Pennsylvania,PR,43,2,11,633,4,2,4,,,,,59,0,0,0,0,0,0,0,0,0
634,2021-11-25,0.0,Pennsylvania,PR,43,3,11,634,4,3,4,,,,,36,0,0,0,0,0,0,0,0,0
635,2021-11-26,54.0,Pennsylvania,PR,43,4,11,635,4,4,4,,,,,41,0,0,0,0,0,0,0,0,0
636,2021-11-27,-10.0,Pennsylvania,PR,43,5,11,636,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
637,2021-11-28,14.0,Pennsylvania,PR,43,6,11,637,5,6,5,,,,,40,0,0,0,0,0,0,0,0,0
638,2021-11-29,46.0,Pennsylvania,PR,43,0,11,638,5,0,5,,,,,18,0,0,0,0,0,0,0,0,0
639,2021-11-30,3.0,Pennsylvania,PR,43,1,11,639,5,1,5,,,,,51,0,0,0,0,0,0,0,0,0
640,2021-12-01,138.0,Pennsylvania,PR,43,2,12,640,1,2,1,,,,,39,0,0,0,0,0,0,0,0,0
641,2021-12-02,80.0,Pennsylvania,PR,43,3,12,641,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
642,2021-12-03,49.0,Pennsylvania,PR,43,4,12,642,1,4,1,,,,,54,0,0,0,0,0,0,0,0,0
643,2021-12-04,0.0,Pennsylvania,PR,43,5,12,643,1,5,1,,,,,-10,0,0,0,0,0,0,0,0,0
644,2021-12-05,41.0,Pennsylvania,PR,43,6,12,644,1,6,1,,,,,14,0,0,0,0,0,0,0,0,0
645,2021-12-06,33.0,Pennsylvania,PR,43,0,12,645,1,0,1,,,,,46,0,0,0,0,0,0,0,0,0
646,2021-12-07,32.0,Pennsylvania,PR,43,1,12,646,2,1,2,,,,,3,0,0,0,0,0,0,0,0,0
647,2021-12-08,64.0,Pennsylvania,PR,43,2,12,647,2,2,2,,,,,138,0,0,0,0,0,0,0,0,0
648,2021-12-09,61.0,Pennsylvania,PR,43,3,12,648,2,3,2,,,,,80,0,0,0,0,0,0,0,0,0
649,2021-12-10,52.0,Pennsylvania,PR,43,4,12,649,2,4,2,,,,,49,0,0,0,0,0,0,0,0,0
650,2021-12-11,0.0,Pennsylvania,PR,43,5,12,650,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
651,2021-12-12,0.0,Pennsylvania,PR,43,6,12,651,2,6,2,,,,,41,0,0,0,0,0,0,0,0,0
652,2021-12-13,2.0,Pennsylvania,PR,43,0,12,652,2,0,2,,,,,33,0,0,0,0,0,0,0,0,0
653,2021-12-14,51.0,Pennsylvania,PR,43,1,12,653,3,1,3,,,,,32,0,0,0,0,0,0,0,0,0
654,2021-12-15,189.0,Pennsylvania,PR,43,2,12,654,3,2,3,,,,,64,0,0,0,0,0,0,0,0,0
655,2021-12-16,457.0,Pennsylvania,PR,43,3,12,655,3,3,3,,,,,61,0,0,0,0,0,0,0,0,0
656,2021-12-17,0.0,Pennsylvania,PR,43,4,12,656,3,4,3,,,,,52,0,0,0,0,0,0,0,0,0
657,2021-12-18,718.0,Pennsylvania,PR,43,5,12,657,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
658,2021-12-19,1394.0,Pennsylvania,PR,43,6,12,658,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
659,2021-12-20,1035.0,Pennsylvania,PR,43,0,12,659,3,0,3,,,,,2,0,0,0,0,0,0,0,0,0
660,2021-12-21,1780.0,Pennsylvania,PR,43,1,12,660,4,1,4,,,,,51,0,0,0,0,0,0,0,0,0
661,2021-12-22,2823.0,Pennsylvania,PR,43,2,12,661,4,2,4,,,,,189,0,0,0,0,0,0,0,0,0
662,2021-12-23,0.0,Pennsylvania,PR,43,3,12,662,4,3,4,,,,,457,0,0,0,0,0,0,0,0,0
